LS01562	2	2021	2237	168	18	97.04182271	73.03066071	24.74310697	85.28297249	88.72577595	63.49549943	0.02007786298	0.02336340162	0.05096624265	0.0637819448	0.04103393748	0.03532610088	0.09840149631	0.1496041771	0.2346075827	0.3049236967	6	2.306135247	32.21875
LS00248	1	2021	1248	159	18	85.97280559	74.94271407	12.82974475	85.90629674	94.13203554	61.25412491	0.0242654558	0.02785892623	0.0600233349	0.07333639991	0.04554611266	0.0377145953	0.1108697728	0.1769144033	0.3137468834	0.4072832842	2	0.5991302389	6.838709677
LS00356	1	2021	2091	159	18	89.31385845	81.30638578	8.965543318	72.90428818	82.00175069	53.87808795	0.01821813463	0.0210906034	0.05005107312	0.06158904398	0.03497010118	0.02802572536	0.09496225516	0.1619446492	0.3221133367	0.4314992136	3	0.5658460516	5.96875
LS01152	2	2021	1092	168	19	95.43891959	59.83360394	37.306914	90.54180883	90.70587754	67.42898376	0.0249282674	0.02921887207	0.05861696465	0.07228797553	0.05390255772	0.04814721682	0.1105554866	0.1557038103	0.2266436079	0.292962231	7	2.666084885	23.64705882
LS00528	1	2021	2263	159	19	80.44449421	74.40338519	7.509661254	73.97136581	82.57253511	54.00520544	0.0172325051	0.01977781813	0.0530948665	0.06704277617	0.03370111707	0.02519175567	0.1027454839	0.1765246133	0.3291251276	0.4271660376	6	1.945102078	13.66666667
LS01543	2	2021	2218	168	19	96.9721555	66.60266293	31.31774519	93.46350474	95.14536034	69.46518298	0.02492714509	0.02932896995	0.06346496541	0.07938990824	0.05376988221	0.04677675945	0.1228231925	0.179707395	0.2670027261	0.3404255814	6	3.619004262	34.78125
LS00132	1	2021	1132	159	19	92.67897734	80.36382163	13.28797109	72.59406467	81.36015462	55.2175864	0.01972725491	0.02257283714	0.05361137994	0.06568736455	0.03590423031	0.02857257616	0.1002512663	0.1705586981	0.3303001493	0.4402623648	3	1.653610034	10
LS01017	1	2022	2222	162	19	69.63305197	33.57575597	51.78186935	88.43138596	86.85827797	68.86574877	0.03150996504	0.0359571648	0.06433863669	0.07661201286	0.06952636564	0.06422762381	0.1192206628	0.1481271459	0.1818297368	0.2250337802	7	5.535207616	31.53125
LS00202	1	2021	1202	159	20	94.54141319	85.84002118	9.203788812	78.80088673	87.51722468	54.51325507	0.02090932517	0.02418861105	0.06182347681	0.07737180591	0.04242693382	0.03319603566	0.1176530107	0.1912521758	0.3309403251	0.4169859455	3	1.185503631	8.28125
LS01122	2	2021	1062	168	20	94.34138239	62.40586224	33.85101992	91.52997551	92.76333287	68.37820454	0.02202388128	0.02586060945	0.05431651756	0.06729197413	0.04692240064	0.04105205563	0.1066024524	0.1541701487	0.228195661	0.2966634648	7	2.416415896	25.23529412
LS00458	1	2021	2193	159	20	89.51298767	78.343827	12.47769844	74.66640293	82.98529746	57.14823293	0.01967179655	0.02255746029	0.0559888944	0.07029629387	0.03615650384	0.02821279558	0.1058839211	0.1867864932	0.3742242473	0.4889973937	1	0.4917174449	6.375
LS01414	2	2021	2089	168	20	97.00308774	53.09618843	45.26340381	97.05720142	97.23016738	77.05928563	0.03386941291	0.03905780606	0.06770952285	0.08212082416	0.06651775064	0.06205631793	0.1223607133	0.1699155078	0.2463599826	0.3168974938	7	4.320816928	39.96875
LS01538	2	2021	2213	168	20	83.09695569	65.07596381	21.68670528	91.60043931	97.00098259	72.14128625	0.02947798174	0.03419516745	0.06809229111	0.08332706114	0.05748563817	0.05170191442	0.1237552847	0.188597981	0.3138537483	0.406211117	5	1.711793226	16.13793103
LS00481	1	2021	2216	159	20	89.80631822	82.85250736	7.743119861	95.468185	103.3994052	63.34671942	0.02142195301	0.02539034283	0.06459208824	0.08125977154	0.04649132199	0.03603315035	0.125366296	0.2021991993	0.3477802579	0.4430497406	4	0.8289407152	4.125
LS00208	1	2021	1208	159	21	92.05793619	80.92960558	12.08839897	85.06947569	92.29916016	58.67320223	0.02125031648	0.02503724779	0.06283474986	0.07833783008	0.04526453148	0.03516490311	0.1201564167	0.1894273716	0.3132800756	0.4007547901	6	1.348483614	11.34375
LS00273	1	2021	2008	159	21	93.94980136	87.78487794	6.56193342	78.87698834	89.17817062	54.85137542	0.01981097637	0.02309218649	0.06254682433	0.07831001931	0.04032181296	0.02994471119	0.1165753458	0.19353735	0.3427525163	0.4353435578	4	0.6618073232	6.8125
LS00259	1	2021	1259	159	21	95.05367587	87.46850803	7.979878496	76.03062509	85.76921519	55.01559322	0.01802282855	0.02094863448	0.0569433268	0.07110691006	0.03526574092	0.02586060994	0.1072323045	0.1844157599	0.348658775	0.4501572976	3	1.054602951	6.25
LS01348	2	2021	2023	168	21	97.83143084	79.50645472	18.7311746	82.10229102	88.65465709	62.97660845	0.02127261547	0.02425031204	0.05737251761	0.07221519397	0.04006353184	0.03263288176	0.1100253888	0.1766244606	0.2891355111	0.3682699756	5	2.17753353	12.37037037
LS00010	1	2021	1010	159	21	91.66545359	78.53064889	14.32906747	67.68832213	74.47145043	51.96442181	0.02580831834	0.029078305	0.06369294213	0.0784305773	0.04912692725	0.04091818996	0.1201525671	0.1821821822	0.2816930925	0.3528706799	7	4.82507023	15.90625
LS01307	2	2021	1247	168	21	95.53659301	63.2578533	33.78678127	80.45690455	83.09228864	62.14229418	0.02242409593	0.02581037923	0.05393285366	0.06661427683	0.0447702149	0.03895209496	0.1024376147	0.1523470936	0.2325470052	0.2982844391	6	2.807504372	23.40625
LS00927	1	2022	2132	162	21	72.99142269	48.51701151	33.53053041	85.83256379	89.04268621	67.81627838	0.02441014413	0.02735881716	0.05288714553	0.06343453546	0.04817330577	0.04318316796	0.09863694	0.135016696	0.1857372401	0.230008952	6	2.249616737	23.81818182
LS00438	1	2021	2173	159	22	84.71229558	73.00263013	13.82286405	76.74585998	84.34776355	58.42620037	0.02139612105	0.02447013712	0.05642605273	0.07054536693	0.03936615628	0.03185200647	0.1066594644	0.1849237985	0.3691037852	0.4918272706	2	3.181341466	12.5
LS01529	2	2021	2204	168	22	96.29415423	56.02857349	41.81518708	87.28550386	86.94242086	65.91312413	0.02117532018	0.02469383294	0.04801290687	0.05858454806	0.04420569584	0.04011539351	0.09358567482	0.1327491916	0.1942929371	0.255585528	8	3.477298065	38.75
LS00011	1	2021	1011	159	22	92.28649474	72.64480485	21.2833849	79.35652147	82.39717558	57.21273745	0.02860818049	0.03299338261	0.07076862176	0.08677343747	0.06080860156	0.05139514872	0.1363606063	0.1921068589	0.2712107642	0.3380148014	7	4.180182559	15
LS00252	1	2021	1252	159	22	85.66297261	69.56115276	18.79670919	79.21400936	88.11832811	63.61560381	0.02282045604	0.0259573116	0.05023710498	0.05994543015	0.03895703398	0.03368139454	0.08533882142	0.1419269742	0.2882709433	0.3959891151	2	0.528932092	6.4375
